2012,33.8,2.86514,0,
2012,26.50483,8.48121,0,
2012,33.8,2.86514,0,
2012,33.8,2.86514,0,
2012,33.8,2.86514,0,
2012,33.8,2.86514,0,
2012,33.8,2.86514,0,
2012,36.72544,3.55665,0,
2012,36.69061,3.58912,0,
2012,35.37103,1.31699,0,
2012,35.375,1.325,0,
2012,35.18568,1.49612,0,
2012,35.37103,1.31699,0,
2012,36.766,3.05,0,
2012,36.766,3.05,0,
2012,28.04371,9.54112,0,
2012,22.785,5.5228,0,
2012,36.766,3.05,0,
2012,36.91716,3.91311,0,
2012,34.71591,7.19973,0,
2012,36.766,3.05,0,
2012,35.43333,7.13333,0,
2012,36.74688,4.87283,0,
2012,35.43333,7.13333,0,
2012,36.59838,6.7508,0,
2012,36.81694,3.85722,0,
2012,36.766,3.05,0,
2012,36.766,3.05,0,
2012,36.766,3.05,0,
2012,36.75,5.0833,0,
2012,36.766,3.05,0,
2012,27.67111,-8.14744,0,
2012,36.766,3.05,0,
2012,36.766,3.05,0,
2012,36.766,3.05,0,
2012,36.766,3.05,0,
2012,36.72265,3.66718,0,
2012,36.50081,1.46118,0,
2012,36.26406,1.9679,0,
2012,35.72241,-0.54537,0,
2012,35.40417,8.12417,0,
2012,36.26251,0.76367,0,
2012,26.51236,8.4993,0,
2012,36.73444,3.08472,0,
2012,36.766,3.05,0,
2012,36.7667,3.4772,0,
2012,36.80003,7.73329,0,
2012,36.9,7.76667,0,
2012,36.817,4.3,0,
2012,36.52643,4.27748,0,
2012,36.4686,2.8289,0,
2012,34.43311,5.05981,0,
2012,35.1939,-0.6414,0,
2012,36.4686,2.8289,0,
2012,36.38,3.9014,0,
2012,36.61675,4.47938,0,
2012,35.55262,5.42072,0,
2012,36.38633,1.50277,0,
2012,35.16921,7.1012,0,
2012,36.69815,4.07318,0,
2012,36.766,3.05,0,
2012,36.76041,3.05652,0,
2012,36.77136,3.04886,0,
2012,36.61675,4.47938,0,
2012,36.58333,4,0,
2012,36.7667,3.4772,0,
2012,35.43583,7.14333,0,
2012,36.4686,2.8289,0,
2012,36.6014,3.08149,0,
2012,36.71183,4.04591,0,
2012,30.91703,-2.0341,0,
2012,36.38,3.9014,0,
2012,36.74167,3.72308,0,
2012,36.9,7.76667,0,
2012,34.85038,5.72805,0,
2012,35.22359,5.70611,0,
2012,36.32847,4.31055,0,
2012,33.8,2.86514,0,
2012,36.71183,4.04591,0,
2012,36.57413,2.91214,0,
2012,34.6667,3.25,0,
2012,36.85,6.05,0,
2012,36.6386,2.7733,0,
2012,36.365,6.6147,0,
2012,36.722,3.11904,0,
2012,36.71625,3.11298,0,
2012,36.75016,2.98334,0,
2012,36.74129,3.06626,0,
2012,36.62214,2.92251,0,
2012,36.44611,6.63411,0,
2012,36.766,3.05,0,
2012,36.66655,3.09606,0,
2012,36.74129,3.06626,0,
2012,36.73333,3.1,0,
2012,32.82648,3.7669,0,
2012,35.88321,2.7493,0,
2012,36.5406,3.0853,0,
2012,35.69668,1.99664,0,
2012,22.785,5.5228,0,
2012,36.28791,1.76697,0,
2012,36.79239,3.05217,0,
2012,36.7344,3.08482,0,
2012,36.6384,4.03876,0,
2012,36.75367,3.06218,0,
2012,22.785,5.5228,0,
2012,36.38,3.9014,0,
2012,36.71183,4.04591,0,
2012,36.766,3.05,0,
2012,36.55611,4.08972,0,
2012,31.96644,5.34205,0,
2012,36.81694,3.85722,0,
2012,35.40417,8.12417,0,
2012,36.766,3.05,0,
2012,33.8,2.86514,0,
2012,36.766,3.05,0,
2012,35.3944,0.1397,0,
